"ID","Accelerator","System","Simple edit","Start Time","End Time","OP Duration","OP Duration (seconds)","Effective Duration","Effective Duration (seconds)","Current state","States","Faulty Elements","Description","Cardiogram Link and Display Label","AWG","Expert","R2E Status","Parent ID","Parent","Child Count"
17340,"LHC","Cooling and Ventilation » Cooling » Demineralized water system","","24-06-2015 06:53:39","24-06-2015 08:38:56","01h 45min 17s",6317,"01h 51min 43s",6703,"OP Ended","Blocking OP|OP Ended","PLC failure in point 8","water temperature too high","","Reviewed","Reviewed","Not R2E related","","",1
17343,"LHC","Collimation » Hardware","","24-06-2015 06:53:39","24-06-2015 08:38:56","01h 45min 17s",6317,"01h 45min 17s",6317,"OP Ended","Blocking OP|OP Ended","temperature interlock","","","Reviewed","Reviewed","Not R2E related","","",0
17346,"LHC","Beam Instrumentation » Interlocked BPM","","23-06-2015 13:50:52","23-06-2015 16:15:08","02h 24min 16s",8656,"02h 24min 16s",8656,"OP Ended","Blocking OP|OP Ended","system B B2","","","Reviewed","Reviewed","Not R2E related","","",0
17140,"LHC","Cryogenics » Equipment","","23-06-2015 10:13:20","23-06-2015 10:21:26","08min 06s",486,"08min 06s",486,"OP Ended","Blocking OP|OP Ended","CRYO MR4","","","Reviewed","Reviewed","Not R2E related","","",0
17093,"LHC","Injector Complex » No Beam","","23-06-2015 09:21:53","23-06-2015 09:35:37","13min 44s",824,"13min 44s",824,"OP Ended","Blocking OP|OP Ended","RBIV.610013","","","Reviewed","Reviewed","Not R2E related","","",0
17091,"LHC","Injection Systems » MKI » Magnet","","23-06-2015 08:13:11","23-06-2015 11:51:36","03h 38min 25s",13105,"03h 38min 25s",13105,"OP Ended","Blocking OP|OP Ended","MKI - B2","magnet fault","","Reviewed","Reviewed","Not R2E related","","",0
17375,"LHC","Cryogenics » Equipment","","23-06-2015 06:37:28","23-06-2015 07:37:46","01h 00min 18s",3618,"01h 00min 18s",3618,"OP Ended","Blocking OP|OP Ended","CS/CM sector 45","","","Reviewed","Reviewed","Not R2E related","","",0
17372,"LHC","Power Converters","","22-06-2015 23:16:05","22-06-2015 23:51:17","35min 12s",2112,"35min 12s",2112,"OP Ended","Blocking OP|OP Ended","cfc-sr7-rl7a down","","","Reviewed","Reviewed","Not R2E related","","",0
17369,"LHC","Radio Frequency » Controls","","22-06-2015 21:47:17","22-06-2015 22:05:13","17min 56s",1076,"17min 56s",1076,"OP Ended","Blocking OP|OP Ended","FGC communication","","","Reviewed","Reviewed","Not R2E related","","",0
17366,"LHC","QPS » Controller","","22-06-2015 14:13:16","22-06-2015 14:24:53","11min 37s",697,"11min 37s",697,"OP Ended","Blocking OP|OP Ended","RB.A78","wrong QPS threshold, precycle needed","","Reviewed","Reviewed","Not R2E related","","",0
17363,"LHC","Ventilation Doors","","22-06-2015 13:36:01","22-06-2015 13:37:11","01min 10s",70,"01min 10s",70,"OP Ended","Blocking OP|OP Ended","IP7 enclosure door","IP7 enclosure door","","Reviewed","Reviewed","Not R2E related","","",0
17123,"LHC","Beam Instrumentation » BBQ","","22-06-2015 12:40:43","22-06-2015 13:10:13","29min 30s",1770,"29min 30s",1770,"OP Ended","Blocking OP|OP Ended","BBQ","","","Reviewed","Reviewed","Not R2E related","","",0
17088,"LHC","QPS » Hardware","","22-06-2015 10:10:28","22-06-2015 12:39:36","02h 29min 08s",8948,"02h 29min 08s",8948,"OP Ended","Blocking OP|OP Ended","RQS.A78B2","snubber fuse problem","","Reviewed","Reviewed","Not R2E related","","",0
17120,"LHC","Power Converters","","22-06-2015 08:50:54","22-06-2015 12:40:18","03h 49min 24s",13764,"03h 49min 24s",13764,"OP Ended","Blocking OP|OP Ended","RMSD.LR6B1","","","Reviewed","Reviewed","Not R2E related","","",0
17104,"LHC","Power Converters","","22-06-2015 06:19:49","22-06-2015 07:23:52","01h 04min 03s",3843,"01h 04min 03s",3843,"OP Ended","Blocking OP|OP Ended","RCD.A56B2","","","Reviewed","Reviewed","Not R2E related","","",0
17043,"LHC","QPS » Hardware","","22-06-2015 00:12:33","22-06-2015 07:23:52","07h 11min 19s",25879,"07h 11min 19s",25879,"OP Ended","Blocking OP|OP Ended","snubber fuse on RQS.A78B2","","","Reviewed","Reviewed","Not R2E related","","",0
17040,"LHC","Vacuum » Spurious interlock","","21-06-2015 22:29:27","22-06-2015 07:23:52","08h 54min 25s",32065,"08h 54min 25s",32065,"OP Ended","Blocking OP|OP Ended","ionic pumps in 5L6","","","Reviewed","Reviewed","Not R2E related","","",0
17084,"LHC","QPS » Controller","","21-06-2015 18:42:58","21-06-2015 20:58:57","02h 15min 59s",8159,"02h 15min 59s",8159,"OP Ended","Blocking OP|OP Ended","RCD.A56B2","communication problem","","Reviewed","Reviewed","Not R2E related","","",0
17081,"LHC","Transverse Damper » Hardware","","21-06-2015 08:52:54","21-06-2015 11:31:30","02h 38min 36s",9516,"02h 38min 36s",9516,"OP Ended","Blocking OP|OP Ended","Module H1B1","amplifier problem","","Reviewed","Reviewed","Not R2E related","","",0
17058,"LHC","Power Converters","","21-06-2015 05:56:56","21-06-2015 11:24:06","05h 27min 10s",19630,"05h 27min 10s",19630,"OP Ended","Blocking OP|OP Ended","Time.no property of FGC","","","Reviewed","Reviewed","Not R2E related","","",0
17055,"LHC","Power Converters","","21-06-2015 02:20:41","21-06-2015 03:58:19","01h 37min 38s",5858,"01h 37min 38s",5858,"OP Ended","Blocking OP|OP Ended","RCBXH3.L5","water leak, intervention postponed to the morning as no cryo available","","Reviewed","Reviewed","Not R2E related","","",0
17078,"LHC","Radio Frequency » Controls","","21-06-2015 00:53:19","21-06-2015 08:52:54","07h 59min 35s",28775,"07h 59min 35s",28775,"OP Ended","Blocking OP|OP Ended","All module OFF due to water interclok","","","Reviewed","Reviewed","Not R2E related",17072,"Cooling and Ventilation",0
17075,"LHC","Transverse Damper » Controls","","21-06-2015 00:48:17","21-06-2015 08:52:54","08h 04min 37s",29077,"08h 04min 37s",29077,"OP Ended","Blocking OP|OP Ended","2 modules with water flow interlock","consequence of the CV interlock in UW45","","Reviewed","Reviewed","Not R2E related",17072,"Cooling and Ventilation",0
17072,"LHC","Cooling and Ventilation","","21-06-2015 00:48:17","21-06-2015 08:52:54","08h 04min 37s",29077,"08h 04min 37s",29077,"OP Ended","Blocking OP|OP Ended","water interlock in UW45","","","Reviewed","Reviewed","Not R2E related","","",2
17069,"LHC","Power Converters","","20-06-2015 14:14:12","20-06-2015 14:25:02","10min 50s",650,"10min 50s",650,"OP Ended","Blocking OP|OP Ended","Time.now proerty of FGC","","","Reviewed","Reviewed","Not R2E related","","",0
17066,"LHC","Power Converters","","20-06-2015 02:48:37","20-06-2015 03:06:24","17min 47s",1067,"17min 47s",1067,"OP Ended","Blocking OP|OP Ended","Time.run property of FGC","","","Reviewed","Reviewed","Not R2E related","","",0
17063,"LHC","Radio Frequency » Controls","","19-06-2015 22:35:55","20-06-2015 02:35:21","03h 59min 26s",14366,"03h 59min 26s",14366,"OP Ended","Blocking OP|OP Ended","insulation vacuum interlock","blocking the start of the reconditionning","","Reviewed","Reviewed","Not R2E related","","",0
17060,"LHC","Transverse Damper » Controls","","19-06-2015 21:15:39","19-06-2015 22:27:47","01h 12min 08s",4328,"01h 12min 08s",4328,"OP Ended","Blocking OP|OP Ended","flow meter","","","Reviewed","Reviewed","Not R2E related","","",0
17052,"LHC","LBDS » MKDG","","19-06-2015 20:24:06","21-06-2015 19:57:38","1d 23h 33min 32s",171212,"1d 23h 33min 32s",171212,"OP Ended","Blocking OP|OP Ended","generator MKD B2","","","Reviewed","Reviewed","Not R2E related","","",0
17049,"LHC","Accelerator Controls » LOGGING","","19-06-2015 20:15:04","19-06-2015 20:24:06","09min 02s",542,"09min 02s",542,"OP Ended","Blocking OP|OP Ended","MDB","No LHC Fill data can be extracted before 20:00 today.","","Reviewed","Reviewed","Not R2E related","","",0
17046,"LHC","Power Converters","","19-06-2015 18:34:38","19-06-2015 19:06:39","32min 01s",1921,"32min 01s",1921,"OP Ended","Blocking OP|OP Ended","Time.now property of FGC ","","","Reviewed","Reviewed","Not R2E related","","",0
17101,"LHC","Cryogenics » Equipment","","19-06-2015 18:12:02","22-06-2015 09:59:47","2d 15h 47min 45s",229665,"2d 15h 47min 45s",229665,"OP Ended","Blocking OP|OP Ended","CS/CM for Sector 78 and 81","breakdown of insulation vacuum of 4.5K refrigerator pt 8","","Reviewed","Reviewed","Not R2E related","","",0
17360,"LHC","Machine Interlock Systems » WIC » Hardware","","19-06-2015 14:36:00","19-06-2015 18:34:08","03h 58min 08s",14288,"03h 58min 08s",14288,"OP Ended","Blocking OP|OP Ended","WIC point 2","","","Reviewed","Reviewed","Not R2E related","","",0
17020,"LHC","Accelerator Controls » LSA-INCA","","17-06-2015 23:12:14","17-06-2015 23:14:57","02min 43s",163,"02min 43s",163,"OP Ended","Blocking OP|OP Ended","RBAC","access denied to load ALICE dipole injection settings","","Reviewed","Reviewed","Not R2E related","","",0
16983,"LHC","Power Converters","","15-06-2015 04:19:34","15-06-2015 06:00:13","01h 40min 39s",6039,"01h 40min 39s",6039,"OP Ended","Blocking OP|OP Ended","RU.L4","Quench of the undulator","","Reviewed","Reviewed","Not R2E related","","",0
17000,"LHC","Radio Frequency » Controls","","15-06-2015 03:30:31","15-06-2015 04:01:02","30min 31s",1831,"30min 31s",1831,"OP Ended","Blocking OP|OP Ended","line8B2","","","Reviewed","Reviewed","Not R2E related","","",0
16980,"LHC","Injector Complex » Beam in Set-up","","14-06-2015 18:20:50","14-06-2015 19:33:03","01h 12min 13s",4333,"01h 12min 13s",4333,"OP Ended","Blocking OP|OP Ended","","setting up of 36b train in SPS","","Reviewed","Reviewed","Not R2E related","","",0
16940,"LHC","Injector Complex » No Beam","","12-06-2015 20:42:18","12-06-2015 21:05:45","23min 27s",1407,"23min 27s",1407,"OP Ended","Blocking OP|OP Ended","LINAC","","","Reviewed","Reviewed","Not R2E related","","",0
16942,"LHC","Injector Complex » No Beam","","12-06-2015 20:42:18","13-06-2015 07:00:37","10h 18min 19s",37099,"10h 18min 19s",37099,"OP Ended","Blocking OP|OP Ended","LINAC","RF problem","","Reviewed","Reviewed","Not R2E related","","",0
16926,"LHC","Injector Complex » No Beam","","12-06-2015 04:41:04","12-06-2015 04:52:12","11min 08s",668,"11min 08s",668,"OP Ended","Blocking OP|OP Ended","PS extraction kicker problem","","","Reviewed","Reviewed","Not R2E related","","",0
16923,"LHC","Magnet circuits » Training Quench","","11-06-2015 23:12:58","12-06-2015 03:26:13","04h 13min 15s",15195,"04h 13min 15s",15195,"OP Ended","Blocking OP|OP Ended","7 main dipoles and 2 main quadrupoles s34 quenched","7 main dipoles and 2 main quadrupoles s34 quenched","","Reviewed","Reviewed","Not R2E related","","",0
16920,"LHC","Magnet circuits » Training Quench","","11-06-2015 16:13:14","11-06-2015 23:12:58","06h 59min 44s",25184,"06h 59min 44s",25184,"OP Ended","Blocking OP|OP Ended","7 main dipoles and 2 main quadrupoles s34","7 main dipoles and 2 main quadrupoles s34 quenched","","Reviewed","Reviewed","Not R2E related","","",0
16908,"LHC","Collimation » Interlocks triggered","","11-06-2015 00:48:18","11-06-2015 02:17:48","01h 29min 30s",5370,"01h 29min 30s",5370,"OP Ended","Blocking OP|OP Ended","TCLA.A7R7.81","Collimator motors in CIB.TZ76.U7.B1 triggered the dump","","Reviewed","Reviewed","Not R2E related","","",0
16886,"LHC","Collimation » Hardware","","10-06-2015 18:35:51","10-06-2015 19:52:46","01h 16min 55s",4615,"01h 16min 55s",4615,"OP Ended","Blocking OP|OP Ended","TCLA.A7R7.B1","Motor interlock triggered.","","Reviewed","Reviewed","Not R2E related","","",0
16884,"LHC","Injector Complex » Beam in Set-up","","10-06-2015 11:00:44","10-06-2015 11:49:47","49min 03s",2943,"49min 03s",2943,"OP Ended","Blocking OP|OP Ended","Booster","","","Reviewed","Reviewed","Not R2E related","","",0
16904,"LHC","Cryogenics » Equipment","","10-06-2015 07:50:47","10-06-2015 09:06:37","01h 15min 50s",4550,"01h 15min 50s",4550,"OP Ended","Blocking OP|OP Ended","temp. sensor on C-line","DFB valves closed and emptied the DFB","","Reviewed","Reviewed","Not R2E related","","",0
16900,"LHC","Experiments » ALICE","","10-06-2015 02:23:08","10-06-2015 03:24:20","01h 01min 12s",3672,"01h 01min 12s",3672,"OP Ended","Blocking OP|OP Ended","one detector in error","","","Reviewed","Reviewed","Not R2E related","","",0
16882,"LHC","Experiments » ALFA","","10-06-2015 02:05:45","10-06-2015 03:02:39","56min 54s",3414,"56min 54s",3414,"OP Ended","Blocking OP|OP Ended","Pots in error","","","Reviewed","Reviewed","Not R2E related","","",0
16839,"LHC","Ventilation Doors","","09-06-2015 07:46:51","09-06-2015 08:44:30","57min 39s",3459,"57min 39s",3459,"OP Ended","Blocking OP|OP Ended","Ventilation door open in UJ43","Ventilation door open in UJ43","","Reviewed","Reviewed","Not R2E related","","",0
16836,"LHC","QPS » Controller","","09-06-2015 07:08:42","09-06-2015 09:11:50","02h 03min 08s",7388,"02h 03min 08s",7388,"OP Ended","Blocking OP|OP Ended","nQPS sector 7-8 11L8","Precycle needed","","Reviewed","Reviewed","Not R2E related","","",0
16791,"LHC","QPS » Hardware","","08-06-2015 17:15:18","08-06-2015 18:11:45","56min 27s",3387,"56min 27s",3387,"OP Ended","Blocking OP|OP Ended","RB.A12 (C8L2)","","","Reviewed","Reviewed","Not R2E related","","",0
16789,"LHC","QPS » Controller","","08-06-2015 14:00:40","08-06-2015 17:14:48","03h 14min 08s",11648,"03h 14min 08s",11648,"OP Ended","Blocking OP|OP Ended","4 sectors down (2 -->6)","","","Reviewed","Reviewed","Not R2E related",16878,"Electrical Network",0
16878,"LHC","Electrical Network","","08-06-2015 14:00:40","08-06-2015 14:10:10","09min 30s",570,"03h 14min 08s",11648,"OP Ended","Blocking OP|OP Ended","thunderstorm","","","Reviewed","Reviewed","Not R2E related","","",1
16828,"LHC","Injector Complex » No Beam","","08-06-2015 11:55:47","08-06-2015 13:38:39","01h 42min 52s",6172,"01h 42min 52s",6172,"OP Ended","Blocking OP|OP Ended","Booster problem","","","Reviewed","Reviewed","Not R2E related","","",0
16786,"LHC","QPS » Controller","","08-06-2015 04:25:16","08-06-2015 05:23:28","58min 12s",3492,"58min 12s",3492,"OP Ended","Blocking OP|OP Ended","DQAMGS.RB.A45.B8R4","","","Reviewed","Reviewed","Not R2E related","","",0
16875,"LHC","Beam Instrumentation » BLM","","08-06-2015 03:22:44","08-06-2015 03:24:40","01min 56s",116,"01min 56s",116,"OP Ended","Blocking OP|OP Ended","crate SRC6 ","HV in SIS interlock","","Reviewed","Reviewed","Not R2E related","","",0
16826,"LHC","Beam Instrumentation » BLM","","07-06-2015 19:46:55","07-06-2015 20:02:22","15min 27s",927,"15min 27s",927,"OP Ended","Blocking OP|OP Ended","pt4 crate","","","Reviewed","Reviewed","Not R2E related","","",0
16823,"LHC","Power Converters","","07-06-2015 19:05:41","07-06-2015 19:09:57","04min 16s",256,"04min 16s",256,"OP Ended","Blocking OP|OP Ended","RCBH25.R8B2 tripped when going to first point of rampdown","","","Reviewed","Reviewed","Not R2E related","","",0
16820,"LHC","Beam Instrumentation » BCT","","07-06-2015 17:04:49","07-06-2015 17:32:40","27min 51s",1671,"27min 51s",1671,"OP Ended","Blocking OP|OP Ended","Something wrong with the BCT made the SBF false","","","Reviewed","Reviewed","Not R2E related","","",0
16805,"LHC","Injector Complex » No Beam » PSB","","07-06-2015 05:11:15","07-06-2015 05:33:49","22min 34s",1354,"22min 34s",1354,"OP Ended","Blocking OP|OP Ended","PSB kicker front end","","","Reviewed","Reviewed","Not R2E related","","",0
16801,"LHC","QPS » Controller","","07-06-2015 00:55:09","07-06-2015 02:59:46","02h 04min 37s",7477,"02h 04min 37s",7477,"OP Ended","Blocking OP|OP Ended","Cannot get QPS_OK ","The current lead controller (DQQLC) of RB.A45 RB.A56 RB.A67 are preventing the QPS_OK following a trip due to thunder stornms  (IPQs triggered Global Power Abort)","","Reviewed","Reviewed","Not R2E related","","",0
16782,"LHC","QPS » Hardware","","06-06-2015 23:17:08","07-06-2015 00:55:09","01h 38min 01s",5881,"01h 38min 01s",5881,"OP Ended","Blocking OP|OP Ended","Firing of QHPS of some IPQs","Thunder storm triggered QHPS of some IPQs in S45, S56, S67, S78","","Reviewed","Reviewed","Not R2E related",16872,"Electrical Network",0
16872,"LHC","Electrical Network","","06-06-2015 23:17:08","06-06-2015 23:23:37","06min 29s",389,"01h 38min 01s",5881,"OP Ended","Blocking OP|OP Ended","thunderstrom","","","Reviewed","Reviewed","Not R2E related","","",1
16780,"LHC","Cryogenics » Equipment","","06-06-2015 18:22:02","06-06-2015 22:38:34","04h 16min 32s",15392,"04h 16min 32s",15392,"OP Ended","Blocking OP|OP Ended","regulation problem around RQTF.A34B1","","","Reviewed","Reviewed","Not R2E related","","",0
16760,"LHC","Radio Frequency » Hardware","","06-06-2015 02:52:00","06-06-2015 09:12:11","06h 20min 11s",22811,"06h 20min 11s",22811,"OP Ended","Blocking OP|OP Ended","Cavity line 5B1","","","Reviewed","Reviewed","Not R2E related",16713,"Electrical Network » Distribution » 400 kV",0
16713,"LHC","Electrical Network » Distribution » 400 kV","","05-06-2015 23:12:48","06-06-2015 02:52:00","03h 39min 12s",13152,"09h 59min 23s",35963,"OP Ended","Blocking OP|OP Ended","400V fault affecting UX45","temperature ineterlock in UX45, several RF crates down","","Reviewed","Reviewed","Not R2E related","","",1
16851,"LHC","Transverse Damper » Controls","","05-06-2015 22:18:48","05-06-2015 22:29:21","10min 33s",633,"10min 33s",633,"OP Ended","Blocking OP|OP Ended","","thunderstorm","","Reviewed","Reviewed","Not R2E related",16845,"Electrical Network",0
16869,"LHC","QPS » Controller","","05-06-2015 22:06:31","05-06-2015 23:11:07","01h 04min 36s",3876,"01h 04min 36s",3876,"OP Ended","Blocking OP|OP Ended","RB.A56"," ","","Reviewed","Reviewed","Not R2E related",16845,"Electrical Network",0
16848,"LHC","Radio Frequency » Hardware","","05-06-2015 21:24:05","05-06-2015 21:43:25","19min 20s",1160,"19min 20s",1160,"OP Ended","Blocking OP|OP Ended","M1B1","trip due to electrical glitch","","Reviewed","Reviewed","Not R2E related",16845,"Electrical Network",0
16863,"LHC","Power Converters","","05-06-2015 21:24:01","05-06-2015 22:18:48","54min 47s",3287,"54min 47s",3287,"OP Ended","Blocking OP|OP Ended","LHCb dipole","thunderstorm","","Reviewed","Reviewed","Not R2E related",16845,"Electrical Network",0
16866,"LHC","Power Converters","","05-06-2015 21:24:01","05-06-2015 21:24:02","01s",1,"01s",1,"OP Ended","Blocking OP|OP Ended","ATLAS solenoid","thunderstorm","","Reviewed","Reviewed","Not R2E related",16845,"Electrical Network",0
